order_item_id,order_id,product_id,quantity,unit_price,unit_price_after_discount,line_total,discount_percent,commission_amount,maintenance_amount,shipping_fee_item,estimated_delivery_start,estimated_delivery_end,item_status,is_campaign,product_campaign_id,customer_id,order_date
43667,27288,P004134,2,8921.32,8921.32,17842.64,0.0,1427.41,89.21,200.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C033811,2025-12-31
172424,107640,P001525,1,10655.13,10655.13,10655.13,0.0,852.41,0.0,200.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C006571,2025-12-31
320879,200319,P004002,1,9014.88,9014.88,9014.88,0.0,721.19,45.07,200.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C059596,2025-12-31
320996,200395,P000778,1,82.79,82.79,82.79,0.0,2.48,0.0,30.0,2025-12-31,2026-01-01 00:00:00,Completed,0,,C042579,2025-12-31
321103,200469,P002062,1,8818.52,8818.52,8818.52,0.0,705.48,0.0,200.0,2025-12-31,2026-01-02 00:00:00,Cancelled,0,,C048608,2025-12-31
321252,200564,P004256,1,4332.79,4332.79,4332.79,0.0,433.28,21.66,30.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C052091,2025-12-31
321378,200641,P002823,1,10750.44,10750.44,10750.44,0.0,860.03,0.0,200.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C047140,2025-12-31
375237,234200,P001395,2,2237.45,2237.45,4474.91,0.0,223.75,0.0,50.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C050689,2025-12-31
321384,200644,P002267,3,7850.83,7850.83,23552.49,0.0,1884.2,0.0,200.0,2025-12-15,2025-12-17 00:00:00,Cancelled,0,,C047140,2025-12-31
429625,268185,P004834,1,94.24,94.24,94.24,0.0,2.83,1.88,50.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C020930,2025-12-31
416454,259961,P001152,1,6950.46,6950.46,6950.46,0.0,556.04,0.0,150.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C057289,2025-12-31
171950,107346,P004522,1,15990.07,15990.07,15990.07,0.0,799.5,79.95,100.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C009646,2025-12-31
375204,234181,P003456,1,17788.34,17788.34,17788.34,0.0,889.42,0.0,100.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C013202,2025-12-31
375203,234181,P000006,1,42665.56,42665.56,42665.56,0.0,2133.28,0.0,50.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C013202,2025-12-31
26143,16298,P003435,1,4254.44,4254.44,4254.44,0.0,425.44,0.0,30.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C001419,2025-12-31
171918,107331,P001536,1,3933.98,3933.98,3933.98,0.0,314.72,0.0,150.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C010975,2025-12-31
171917,107331,P002223,1,5459.8,5459.8,5459.8,0.0,272.99,0.0,50.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C010975,2025-12-31
171916,107331,P000783,1,99.15,99.15,99.15,0.0,2.97,0.0,70.0,2025-12-31,2026-01-01 00:00:00,Completed,0,,C010975,2025-12-31
26141,16298,P000942,1,3951.73,3951.73,3951.73,0.0,316.14,0.0,150.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C001419,2025-12-31
468930,292838,P001749,1,183.22,183.22,183.22,0.0,5.5,0.0,70.0,2026-01-02,2026-01-03 00:00:00,Cancelled,0,,C039138,2025-12-31
46529,29055,P002258,2,8127.21,8127.21,16254.43,0.0,1300.35,0.0,200.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C021095,2025-12-31
132204,82492,P000819,1,111.94,111.94,111.94,0.0,3.36,0.0,70.0,2026-01-02,2026-01-03 00:00:00,Completed,0,,C055855,2025-12-31
421859,263352,P002260,1,14450.36,14450.36,14450.36,0.0,1156.03,0.0,200.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C044079,2025-12-31
49627,30995,P004225,2,11856.71,11856.71,23713.42,0.0,1185.67,118.57,30.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C030262,2025-12-31
149612,93328,P001550,1,13751.5,13751.5,13751.5,0.0,687.58,0.0,100.0,2026-01-02,2026-01-04 00:00:00,Cancelled,0,,C020497,2025-12-31
346912,216556,P001718,1,14032.6,14032.6,14032.6,0.0,1122.61,0.0,150.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C016832,2025-12-31
49628,30995,P003543,1,3737.88,3737.88,3737.88,0.0,299.03,0.0,150.0,2025-12-31,2026-01-01 00:00:00,Cancelled,0,,C030262,2025-12-31
347021,216621,P001017,2,18973.79,18973.79,37947.59,0.0,1897.38,0.0,100.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C029096,2025-12-31
347022,216621,P004721,1,7639.99,7639.99,7639.99,0.0,382.0,38.2,100.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C029096,2025-12-31
49629,30995,P004574,1,172.53,172.53,172.53,0.0,5.18,3.45,70.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C030262,2025-12-31
49630,30995,P003951,2,5750.45,5750.45,11500.9,0.0,920.07,57.5,200.0,2025-12-31,2026-01-02 00:00:00,Cancelled,0,,C030262,2025-12-31
359890,224619,P002728,1,8622.69,8622.69,8622.69,0.0,689.81,0.0,150.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C049664,2025-12-31
359889,224619,P002742,1,2945.14,2945.14,2945.14,0.0,235.61,0.0,150.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C049664,2025-12-31
138046,86144,P002515,1,673.56,673.56,673.56,0.0,53.88,0.0,70.0,2026-01-02,2026-01-03 00:00:00,Completed,0,,C013786,2025-12-31
138047,86144,P003411,3,19355.61,19355.61,58066.82,0.0,2903.34,0.0,100.0,2026-01-02,2026-01-03 00:00:00,Cancelled,0,,C013786,2025-12-31
138048,86144,P003471,4,10993.93,10993.93,43975.73,0.0,2198.79,0.0,100.0,2026-01-02,2026-01-03 00:00:00,Cancelled,0,,C013786,2025-12-31
138049,86144,P001549,1,9781.04,9781.04,9781.04,0.0,489.05,0.0,100.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C013786,2025-12-31
149348,93166,P002744,1,10238.3,10238.3,10238.3,0.0,819.06,0.0,150.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C036121,2025-12-31
234003,146108,P004342,1,3716.47,3716.47,3716.47,0.0,297.32,18.58,150.0,2025-12-31,2026-01-02 00:00:00,Cancelled,0,,C024631,2025-12-31
234007,146110,P003943,1,7613.74,7613.74,7613.74,0.0,609.1,38.07,200.0,2025-12-16,2025-12-18 00:00:00,Refunded,0,,C024631,2025-12-31
234008,146110,P002773,4,157.55,157.55,630.21,0.0,18.91,0.0,70.0,2025-12-15,2025-12-16 00:00:00,Completed,0,,C024631,2025-12-31
23270,14533,P001335,1,5714.32,5714.32,5714.32,0.0,457.15,0.0,150.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C059459,2025-12-31
425067,265349,P001467,1,14679.91,14679.91,14679.91,0.0,1174.39,0.0,200.0,2026-01-02,2026-01-04 00:00:00,Cancelled,0,,C034208,2025-12-31
23269,14533,P003064,1,62.44,62.44,62.44,0.0,1.87,0.0,70.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C059459,2025-12-31
346572,216331,P003108,1,10908.03,10908.03,10908.03,0.0,872.64,0.0,200.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C025429,2025-12-31
360822,225217,P002529,3,9903.01,9903.01,29709.03,0.0,2376.72,0.0,150.0,2025-12-15,2025-12-17 00:00:00,Cancelled,0,,C052181,2025-12-31
360814,225210,P003945,2,5566.35,5566.35,11132.69,0.0,890.62,55.66,100.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C052181,2025-12-31
150222,93701,P001041,1,12685.81,12685.81,12685.81,0.0,1014.86,0.0,200.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C057683,2025-12-31
24638,15380,P002775,3,18104.71,18104.71,54314.12,0.0,2715.71,0.0,100.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C013214,2025-12-31
99626,62273,P004443,1,1744.0,1744.0,1744.0,0.0,139.52,8.72,50.0,2026-01-02,2026-01-04 00:00:00,Cancelled,0,,C030662,2025-12-31
99625,62273,P003838,1,9252.31,9252.31,9252.31,0.0,740.19,0.0,200.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C030662,2025-12-31
421734,263276,P001852,1,8556.46,8556.46,8556.46,0.0,684.52,0.0,200.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C014796,2025-12-31
54556,34087,P003204,1,182.61,182.61,182.61,0.0,5.48,0.0,70.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C002716,2025-12-31
238678,148989,P001474,1,3478.7,3478.7,3478.7,0.0,278.3,0.0,150.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C040348,2025-12-31
238677,148989,P000964,1,3186.89,3186.89,3186.89,0.0,318.69,0.0,30.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C040348,2025-12-31
54555,34087,P003411,1,14917.69,14917.69,14917.69,0.0,745.88,0.0,100.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C002716,2025-12-31
346203,216103,P004240,1,7198.09,7198.09,7198.09,0.0,359.9,35.99,100.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C023038,2025-12-31
238676,148989,P004002,2,14078.42,14078.42,28156.83,0.0,2252.55,140.78,200.0,2025-12-31,2026-01-02 00:00:00,Cancelled,0,,C040348,2025-12-31
476106,297273,P002295,1,166.31,166.31,166.31,0.0,4.99,0.0,70.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C031451,2025-12-31
476107,297273,P003861,1,6608.52,6608.52,6608.52,0.0,528.68,0.0,100.0,2025-12-31,2026-01-02 00:00:00,Cancelled,0,,C031451,2025-12-31
421849,263345,P002027,1,728.54,728.54,728.54,0.0,58.28,0.0,50.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C003316,2025-12-31
346535,216312,P002744,3,14983.82,14983.82,44951.47,0.0,3596.12,0.0,150.0,2025-12-31,2026-01-01 00:00:00,Completed,0,,C037681,2025-12-31
476135,297291,P001110,1,6738.79,6738.79,6738.79,0.0,336.94,0.0,100.0,2026-01-01,2026-01-02 00:00:00,Completed,0,,C021822,2025-12-31
346536,216312,P003942,3,3863.91,3863.91,11591.74,0.0,927.34,57.96,150.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C037681,2025-12-31
421858,263352,P000646,2,83.71,83.71,167.42,0.0,5.02,0.0,50.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C044079,2025-12-31
475902,297143,P001337,1,1582.99,1582.99,1582.99,0.0,126.64,0.0,70.0,2025-12-31,2026-01-01 00:00:00,Completed,0,,C058992,2025-12-31
138113,86182,P002608,2,19798.11,19798.11,39596.21,0.0,1979.81,0.0,100.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C042768,2025-12-31
476660,297618,P002944,1,943.55,943.55,943.55,0.0,113.23,0.0,20.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C024187,2025-12-31
148650,92730,P003124,1,11679.68,11679.68,11679.68,0.0,934.37,0.0,200.0,2025-12-15,2025-12-16 00:00:00,Completed,0,,C014011,2025-12-31
148630,92716,P001049,1,5254.27,5254.27,5254.27,0.0,420.34,0.0,200.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C014011,2025-12-31
148629,92716,P000678,1,2749.39,2749.39,2749.39,0.0,274.94,0.0,30.0,2026-01-02,2026-01-04 00:00:00,Cancelled,0,,C014011,2025-12-31
422306,263643,P001201,1,11446.73,11446.73,11446.73,0.0,915.74,0.0,200.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C038754,2025-12-31
348345,217440,P001481,1,9435.32,9435.32,9435.32,0.0,754.83,0.0,200.0,2025-12-31,2026-01-01 00:00:00,Completed,0,,C041956,2025-12-31
348606,217597,P000107,1,114.69,114.69,114.69,0.0,3.44,0.0,50.0,2026-01-02,2026-01-04 00:00:00,Cancelled,0,,C058013,2025-12-31
359372,224307,P003341,2,105.19,105.19,210.38,0.0,6.31,0.0,70.0,2026-01-01,2026-01-02 00:00:00,Cancelled,0,,C020040,2025-12-31
24496,15292,P003275,2,181.37,181.37,362.73,0.0,10.88,0.0,50.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C023855,2025-12-31
148554,92672,P001535,1,3030.81,3030.81,3030.81,0.0,242.46,0.0,150.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C045969,2025-12-31
148553,92672,P003020,2,12324.98,12324.98,24649.95,0.0,1972.0,0.0,200.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C045969,2025-12-31
148552,92672,P003101,2,14094.12,14094.12,28188.25,0.0,2255.06,0.0,200.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C045969,2025-12-31
23477,14665,P000691,3,1537.78,1537.78,4613.33,0.0,461.33,0.0,30.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C048752,2025-12-31
23484,14668,P001511,2,3313.09,3313.09,6626.19,0.0,662.62,0.0,30.0,2025-12-15,2025-12-17 00:00:00,Cancelled,0,,C048752,2025-12-31
24495,15292,P001326,1,5050.92,5050.92,5050.92,0.0,404.07,0.0,200.0,2026-01-01,2026-01-03 00:00:00,Cancelled,0,,C023855,2025-12-31
348740,217688,P004861,3,6512.57,6512.57,19537.7,0.0,1563.02,97.69,200.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C036563,2025-12-31
348741,217688,P003122,1,5002.17,5002.17,5002.17,0.0,400.17,0.0,150.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C036563,2025-12-31
96990,60618,P004769,1,160.49,160.49,160.49,0.0,4.81,0.8,70.0,2025-12-31,2026-01-01 00:00:00,Completed,0,,C007430,2025-12-31
53506,33423,P004728,2,1967.73,1967.73,3935.47,0.0,196.77,19.68,50.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C032813,2025-12-31
148214,92458,P004766,1,80.72,80.72,80.72,0.0,2.42,1.61,70.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C050333,2025-12-31
148687,92754,P001157,1,7222.77,7222.77,7222.77,0.0,577.82,0.0,200.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C024143,2025-12-31
476659,297618,P004054,2,44.64,44.64,89.27,0.0,2.68,1.79,30.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C024187,2025-12-31
422305,263643,P002529,1,5129.12,5129.12,5129.12,0.0,410.33,0.0,150.0,2026-01-01,2026-01-02 00:00:00,Refunded,0,,C038754,2025-12-31
422304,263643,P002339,1,3350.99,3350.99,3350.99,0.0,335.1,0.0,30.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C038754,2025-12-31
149263,93115,P001727,3,6517.07,6517.07,19551.22,0.0,1564.1,0.0,150.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C043706,2025-12-31
149204,93081,P003860,1,2621.21,2621.21,2621.21,0.0,209.7,0.0,100.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C008132,2025-12-31
149203,93081,P002560,1,6370.88,6370.88,6370.88,0.0,318.54,0.0,100.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C008132,2025-12-31
149202,93081,P004497,1,13572.33,13572.33,13572.33,0.0,1085.79,67.86,200.0,2025-12-31,2026-01-01 00:00:00,Completed,0,,C008132,2025-12-31
476953,297802,P002522,2,10001.18,10001.18,20002.36,0.0,1600.19,0.0,200.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C005275,2025-12-31
149153,93052,P002041,1,77.9,77.9,77.9,0.0,2.34,0.0,70.0,2026-01-02,2026-01-04 00:00:00,Cancelled,0,,C028797,2025-12-31
149112,93026,P001672,1,41.93,41.93,41.93,0.0,1.26,0.0,50.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C011367,2025-12-31
149111,93026,P002541,1,10047.52,10047.52,10047.52,0.0,803.8,0.0,200.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C011367,2025-12-31
347952,217204,P000403,1,2076.62,2076.62,2076.62,0.0,207.66,0.0,30.0,2025-12-31,2026-01-01 00:00:00,Completed,0,,C043072,2025-12-31
138155,86206,P004859,1,8988.36,8988.36,8988.36,0.0,719.07,44.94,150.0,2026-01-01,2026-01-02 00:00:00,Completed,0,,C006947,2025-12-31
138156,86206,P001574,2,6068.35,6068.35,12136.7,0.0,606.83,0.0,100.0,2026-01-02,2026-01-04 00:00:00,Cancelled,0,,C006947,2025-12-31
138157,86206,P002617,1,20963.66,20963.66,20963.66,0.0,1048.18,0.0,30.0,2026-01-02,2026-01-03 00:00:00,Completed,0,,C006947,2025-12-31
138158,86206,P001578,3,12002.72,12002.72,36008.17,0.0,1800.41,0.0,30.0,2026-01-01,2026-01-02 00:00:00,Cancelled,0,,C006947,2025-12-31
24497,15292,P001718,1,8650.56,8650.56,8650.56,0.0,692.04,0.0,150.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C023855,2025-12-31
49790,31090,P002802,1,6270.27,6270.27,6270.27,0.0,501.62,0.0,100.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C024157,2025-12-31
359543,224415,P002533,1,9090.0,9090.0,9090.0,0.0,727.2,0.0,150.0,2026-01-01,2026-01-02 00:00:00,Completed,0,,C017650,2025-12-31
99422,62141,P002469,1,4186.41,4186.41,4186.41,0.0,334.91,0.0,100.0,2026-01-01,2026-01-03 00:00:00,Cancelled,0,,C002720,2025-12-31
359493,224382,P000410,2,2867.5,2867.5,5735.0,0.0,573.5,0.0,30.0,2026-01-02,2026-01-03 00:00:00,Completed,0,,C034645,2025-12-31
477206,297958,P004644,2,58.6,58.6,117.2,0.0,3.52,2.34,50.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C046574,2025-12-31
148815,92834,P002224,1,31103.01,31103.01,31103.01,0.0,1555.15,0.0,50.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C032596,2025-12-31
475901,297143,P003333,4,12420.37,12420.37,49681.49,0.0,3974.52,0.0,200.0,2026-01-01,2026-01-02 00:00:00,Cancelled,0,,C058992,2025-12-31
150279,93737,P001722,1,4263.32,4263.32,4263.32,0.0,341.07,0.0,200.0,2026-01-01,2026-01-02 00:00:00,Cancelled,0,,C046025,2025-12-31
150371,93795,P000233,2,3760.25,3760.25,7520.49,0.0,752.05,0.0,30.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C048264,2025-12-31
152679,95255,P001038,2,4704.81,4704.81,9409.61,0.0,752.77,0.0,150.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C056644,2025-12-31
152664,95243,P004640,1,14869.97,14869.97,14869.97,0.0,1189.6,74.35,200.0,2025-12-31,2026-01-01 00:00:00,Completed,0,,C056644,2025-12-31
421005,262825,P004027,1,4745.25,4745.25,4745.25,0.0,474.53,23.73,30.0,2025-12-31,2026-01-01 00:00:00,Completed,0,,C036351,2025-12-31
239895,149749,P000130,3,115.73,115.73,347.18,0.0,10.42,0.0,50.0,2025-12-31,2026-01-02 00:00:00,Cancelled,0,,C020543,2025-12-31
344680,215175,P002332,4,3933.89,3933.89,15735.56,0.0,1573.56,0.0,30.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C002416,2025-12-31
361852,225872,P003244,1,140.22,140.22,140.22,0.0,4.21,0.0,70.0,2025-12-31,2026-01-02 00:00:00,Cancelled,0,,C012247,2025-12-31
474921,296532,P002518,1,2131.01,2131.01,2131.01,0.0,170.48,0.0,150.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C007281,2025-12-31
54826,34255,P003855,2,2040.62,2040.62,4081.25,0.0,326.5,0.0,100.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C020760,2025-12-31
361779,225826,P002267,3,13953.47,13953.47,41860.4,0.0,3348.83,0.0,200.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C036813,2025-12-31
361778,225826,P001598,1,894.42,894.42,894.42,0.0,107.33,0.0,20.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C036813,2025-12-31
361765,225817,P001467,2,7876.7,7876.7,15753.41,0.0,1260.27,0.0,200.0,2026-01-01,2026-01-03 00:00:00,Cancelled,0,,C004720,2025-12-31
361764,225817,P004446,4,3546.13,3546.13,14184.52,0.0,1134.76,70.92,100.0,2025-12-31,2026-01-01 00:00:00,Cancelled,0,,C004720,2025-12-31
474969,296562,P003528,2,3478.06,3478.06,6956.13,0.0,695.61,0.0,30.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C015470,2025-12-31
474970,296562,P001063,1,5916.37,5916.37,5916.37,0.0,473.31,0.0,200.0,2026-01-02,2026-01-04 00:00:00,Cancelled,0,,C015470,2025-12-31
54825,34255,P003133,2,6184.99,6184.99,12369.97,0.0,989.6,0.0,200.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C020760,2025-12-31
475096,296640,P002546,1,2902.81,2902.81,2902.81,0.0,232.22,0.0,70.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C053804,2025-12-31
475115,296651,P002035,1,40.86,40.86,40.86,0.0,1.23,0.0,70.0,2025-12-15,2025-12-17 00:00:00,Refunded,0,,C053804,2025-12-31
1826,1158,P002513,1,3611.69,3611.69,3611.69,0.0,288.94,0.0,150.0,2025-12-31,2026-01-01 00:00:00,Cancelled,0,,C034922,2025-12-31
344831,215266,P004529,1,250.91,250.91,250.91,0.0,7.53,5.02,70.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C009874,2025-12-31
152693,95264,P001727,1,3961.63,3961.63,3961.63,0.0,316.93,0.0,150.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C003921,2025-12-31
239894,149749,P000397,2,2693.09,2693.09,5386.17,0.0,538.62,0.0,30.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C020543,2025-12-31
152694,95264,P001912,1,2022.46,2022.46,2022.46,0.0,202.25,0.0,30.0,2026-01-02,2026-01-03 00:00:00,Cancelled,0,,C003921,2025-12-31
152822,95336,P000490,2,8129.83,8129.83,16259.66,0.0,1300.77,0.0,150.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C046948,2025-12-31
344201,214876,P002250,3,6895.24,6895.24,20685.71,0.0,1654.86,0.0,150.0,2025-12-15,2025-12-17 00:00:00,Cancelled,0,,C009509,2025-12-31
425818,265826,P001052,1,3010.79,3010.79,3010.79,0.0,240.86,0.0,100.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C025754,2025-12-31
153112,95515,P000736,1,216.09,216.09,216.09,0.0,6.48,0.0,30.0,2026-01-01,2026-01-03 00:00:00,Cancelled,0,,C047015,2025-12-31
425817,265826,P001324,1,974.86,974.86,974.86,0.0,77.99,0.0,70.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C025754,2025-12-31
23017,14359,P000006,1,40072.63,40072.63,40072.63,0.0,2003.63,0.0,50.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C015445,2025-12-31
420983,262810,P003092,1,7035.12,7035.12,7035.12,0.0,562.81,0.0,150.0,2026-01-02,2026-01-04 00:00:00,Cancelled,0,,C036022,2025-12-31
344376,214986,P004860,2,10309.55,10309.55,20619.1,0.0,1649.53,103.1,200.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C010172,2025-12-31
344377,214986,P000442,2,122.57,122.57,245.14,0.0,7.35,0.0,30.0,2025-12-31,2026-01-02 00:00:00,Cancelled,0,,C010172,2025-12-31
344489,215057,P001202,1,10220.91,10220.91,10220.91,0.0,817.67,0.0,200.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C044174,2025-12-31
361998,225972,P003128,2,842.51,842.51,1685.01,0.0,134.8,0.0,50.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C031315,2025-12-31
344490,215057,P000499,1,1618.77,1618.77,1618.77,0.0,129.5,0.0,50.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C044174,2025-12-31
152824,95336,P001538,2,14018.88,14018.88,28037.76,0.0,2243.02,0.0,150.0,2026-01-01,2026-01-02 00:00:00,Completed,0,,C046948,2025-12-31
1827,1158,P002104,1,3103.62,3103.62,3103.62,0.0,310.36,0.0,30.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C034922,2025-12-31
474756,296423,P001465,1,14583.86,14583.86,14583.86,0.0,1166.71,0.0,200.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C041178,2025-12-31
474757,296423,P000773,1,138.55,138.55,138.55,0.0,4.16,0.0,50.0,2025-12-31,2026-01-01 00:00:00,Completed,0,,C041178,2025-12-31
344491,215057,P003500,2,5998.99,5998.99,11997.97,0.0,959.84,0.0,150.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C044174,2025-12-31
420984,262810,P003411,1,17914.86,17914.86,17914.86,0.0,895.74,0.0,100.0,2026-01-01,2026-01-03 00:00:00,Cancelled,0,,C036022,2025-12-31
421004,262825,P002956,1,368.51,368.51,368.51,0.0,44.22,0.0,20.0,2025-12-31,2026-01-01 00:00:00,Cancelled,0,,C036351,2025-12-31
152823,95336,P002490,1,13308.5,13308.5,13308.5,0.0,1064.68,0.0,200.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C046948,2025-12-31
474861,296497,P002036,1,139.5,139.5,139.5,0.0,4.19,0.0,70.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C007924,2025-12-31
152406,95069,P001637,1,1759.85,1759.85,1759.85,0.0,175.99,0.0,30.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C058529,2025-12-31
361664,225751,P003417,1,2547.51,2547.51,2547.51,0.0,254.75,0.0,30.0,2026-01-01,2026-01-02 00:00:00,Completed,0,,C023540,2025-12-31
136997,85481,P002431,2,36.05,36.05,72.09,0.0,2.16,0.0,50.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C021093,2025-12-31
24658,15392,P003096,2,331.21,331.21,662.42,0.0,52.99,0.0,50.0,2026-01-02,2026-01-04 00:00:00,Completed,0,,C050947,2025-12-31
361187,225435,P004820,1,7620.26,7620.26,7620.26,0.0,609.62,38.1,150.0,2025-12-16,2025-12-18 00:00:00,Completed,0,,C055018,2025-12-31
151019,94214,P001537,1,8449.58,8449.58,8449.58,0.0,675.97,0.0,150.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C029361,2025-12-31
151018,94214,P003041,1,79.98,79.98,79.98,0.0,2.4,0.0,70.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C029361,2025-12-31
361177,225431,P002814,3,2700.0,2700.0,8099.99,0.0,648.0,0.0,100.0,2026-01-01,2026-01-03 00:00:00,Cancelled,0,,C055018,2025-12-31
137396,85745,P001900,3,18887.37,18887.37,56662.12,0.0,2833.11,0.0,100.0,2026-01-01,2026-01-02 00:00:00,Completed,0,,C037857,2025-12-31
361171,225427,P000045,1,212.29,212.29,212.29,0.0,6.37,0.0,70.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C049595,2025-12-31
361170,225427,P002737,2,7606.89,7606.89,15213.79,0.0,1217.1,0.0,150.0,2026-01-02,2026-01-04 00:00:00,Cancelled,0,,C049595,2025-12-31
24657,15392,P004134,2,12937.09,12937.09,25874.17,0.0,2069.93,129.37,200.0,2026-01-02,2026-01-04 00:00:00,Cancelled,0,,C050947,2025-12-31
345451,215639,P004225,1,18019.7,18019.7,18019.7,0.0,900.98,90.1,30.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C030600,2025-12-31
49501,30920,P004828,1,11814.09,11814.09,11814.09,0.0,945.13,59.07,200.0,2025-12-31,2026-01-01 00:00:00,Completed,0,,C023205,2025-12-31
