order_item_id,order_id,product_id,quantity,unit_price,unit_price_after_discount,line_total,discount_percent,commission_amount,maintenance_amount,shipping_fee_item,estimated_delivery_start,estimated_delivery_end,item_status,is_campaign,product_campaign_id,customer_id,order_date
7888,4950,P004102,1,4909.67,4909.67,4909.67,0.0,245.48,24.55,50.0,2025-12-31,2026-01-01 00:00:00,Completed,0,,C046639,2025-12-30
179080,111837,P003861,2,7274.9,7274.9,14549.79,0.0,1163.98,0.0,100.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C029460,2025-12-30
179079,111837,P003108,1,14281.42,14281.42,14281.42,0.0,1142.51,0.0,200.0,2025-12-31,2026-01-01 00:00:00,Completed,0,,C029460,2025-12-30
179078,111837,P000592,1,345.3,345.3,345.3,0.0,10.36,0.0,50.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C029460,2025-12-30
178428,111418,P003961,1,1201.67,1201.67,1201.67,0.0,96.13,6.01,50.0,2026-01-01,2026-01-02 00:00:00,Cancelled,0,,C003668,2025-12-30
178427,111418,P000620,1,38.59,38.59,38.59,0.0,1.16,0.0,50.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C003668,2025-12-30
178426,111418,P001475,3,5300.21,5300.21,15900.64,0.0,1272.05,0.0,150.0,2025-12-30,2026-01-01 00:00:00,Cancelled,0,,C003668,2025-12-30
178425,111418,P004769,2,177.86,177.86,355.73,0.0,10.67,1.78,70.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C003668,2025-12-30
461072,287894,P004630,3,13598.93,13598.93,40796.78,0.0,3263.74,203.98,200.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C024696,2025-12-30
7579,4751,P003993,2,3114.07,3114.07,6228.14,0.0,311.41,31.14,50.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C011383,2025-12-30
7578,4751,P004568,2,117.74,117.74,235.47,0.0,7.06,1.18,70.0,2025-12-31,2026-01-01 00:00:00,Completed,0,,C011383,2025-12-30
125367,78266,P001862,1,13325.41,13325.41,13325.41,0.0,1066.03,0.0,200.0,2025-12-31,2026-01-01 00:00:00,Cancelled,0,,C041961,2025-12-30
125382,78276,P003966,1,4087.53,4087.53,4087.53,0.0,327.0,20.44,150.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C011652,2025-12-30
461155,287944,P002892,1,42.35,42.35,42.35,0.0,1.27,0.0,50.0,2025-12-30,2026-01-01 00:00:00,Cancelled,0,,C032978,2025-12-30
180199,112525,P000597,1,142.47,142.47,142.47,0.0,4.27,0.0,70.0,2026-01-01,2026-01-03 00:00:00,Cancelled,0,,C007133,2025-12-30
461208,287980,P002616,3,20688.24,20688.24,62064.72,0.0,3103.24,0.0,30.0,2026-01-01,2026-01-02 00:00:00,Cancelled,0,,C048174,2025-12-30
180282,112567,P003303,1,19425.39,19425.39,19425.39,0.0,971.27,0.0,100.0,2025-12-31,2026-01-01 00:00:00,Cancelled,0,,C009865,2025-12-30
180370,112616,P000554,3,3044.06,3044.06,9132.18,0.0,913.22,0.0,30.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C038283,2025-12-30
182661,114038,P001739,1,167.77,167.77,167.77,0.0,5.03,0.0,70.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C005391,2025-12-30
459326,286810,P004144,1,10349.65,10349.65,10349.65,0.0,827.97,51.75,200.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C027464,2025-12-30
459327,286810,P000628,1,148.38,148.38,148.38,0.0,4.45,0.0,70.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C027464,2025-12-30
459393,286848,P001702,1,13873.95,13873.95,13873.95,0.0,1109.92,0.0,200.0,2026-01-01,2026-01-02 00:00:00,Completed,0,,C020902,2025-12-30
459459,286895,P002887,1,123.0,123.0,123.0,0.0,3.69,0.0,70.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C018413,2025-12-30
181667,113422,P002262,2,3454.95,3454.95,6909.9,0.0,552.79,0.0,100.0,2025-12-31,2026-01-02 00:00:00,Cancelled,0,,C027762,2025-12-30
181666,113422,P004342,1,5776.74,5776.74,5776.74,0.0,462.14,28.88,150.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C027762,2025-12-30
181665,113422,P001516,2,5276.61,5276.61,10553.22,0.0,844.26,0.0,150.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C027762,2025-12-30
160660,100275,P004637,1,2908.88,2908.88,2908.88,0.0,232.71,14.54,70.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C036709,2025-12-30
124478,77716,P002363,1,64.38,64.38,64.38,0.0,1.93,0.0,30.0,2025-12-30,2026-01-01 00:00:00,Cancelled,0,,C051428,2025-12-30
8281,5193,P001179,2,171.52,171.52,343.03,0.0,10.29,0.0,70.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C059716,2025-12-30
8280,5193,P000485,2,2493.08,2493.08,4986.16,0.0,398.89,0.0,70.0,2025-12-31,2026-01-01 00:00:00,Refunded,0,,C059716,2025-12-30
470218,293649,P003335,1,3359.89,3359.89,3359.89,0.0,268.79,0.0,50.0,2025-12-31,2026-01-02 00:00:00,Cancelled,0,,C021797,2025-12-30
470217,293649,P003689,2,234.72,234.72,469.44,0.0,14.08,0.0,70.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C021797,2025-12-30
181422,113268,P002770,1,8427.69,8427.69,8427.69,0.0,674.22,0.0,200.0,2025-12-30,2026-01-01 00:00:00,Cancelled,0,,C025295,2025-12-30
181401,113254,P002459,2,3076.33,3076.33,6152.66,0.0,615.27,0.0,30.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C041522,2025-12-30
181400,113254,P004822,1,8541.72,8541.72,8541.72,0.0,683.34,42.71,150.0,2025-12-31,2026-01-02 00:00:00,Cancelled,0,,C041522,2025-12-30
181311,113201,P002070,1,7015.31,7015.31,7015.31,0.0,561.23,0.0,100.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C004663,2025-12-30
181310,113201,P000928,1,4397.03,4397.03,4397.03,0.0,351.76,0.0,150.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C004663,2025-12-30
459926,287186,P000697,1,3505.6,3505.6,3505.6,0.0,350.56,0.0,30.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C047803,2025-12-30
459927,287186,P001049,1,12154.6,12154.6,12154.6,0.0,972.37,0.0,200.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C047803,2025-12-30
180705,112824,P001474,2,6297.09,6297.09,12594.17,0.0,1007.53,0.0,150.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C002305,2025-12-30
469983,293499,P001469,2,11431.82,11431.82,22863.64,0.0,1829.09,0.0,150.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C023481,2025-12-30
180372,112616,P002252,2,10080.13,10080.13,20160.25,0.0,1612.82,0.0,200.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C038283,2025-12-30
180371,112616,P000500,1,3262.99,3262.99,3262.99,0.0,261.04,0.0,150.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C038283,2025-12-30
180316,112585,P001381,4,18817.25,18817.25,75268.99,0.0,3763.45,0.0,30.0,2026-01-01,2026-01-03 00:00:00,Cancelled,0,,C005851,2025-12-30
461209,287980,P001237,3,785.19,785.19,2355.58,0.0,235.56,0.0,20.0,2026-01-01,2026-01-03 00:00:00,Cancelled,0,,C048174,2025-12-30
125539,78372,P004191,1,5422.53,5422.53,5422.53,0.0,433.8,27.11,200.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C025888,2025-12-30
461277,288028,P001768,1,3504.59,3504.59,3504.59,0.0,350.46,0.0,30.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C033608,2025-12-30
133062,83025,P001946,2,488.37,488.37,976.73,0.0,117.21,0.0,20.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C040858,2025-12-30
127061,79321,P003271,1,181.17,181.17,181.17,0.0,5.44,0.0,70.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C051416,2025-12-30
127062,79321,P004011,1,5120.83,5120.83,5120.83,0.0,409.67,25.6,150.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C051416,2025-12-30
127063,79321,P001702,1,7666.31,7666.31,7666.31,0.0,613.31,0.0,200.0,2025-12-31,2026-01-01 00:00:00,Completed,0,,C051416,2025-12-30
174095,108683,P000501,1,14789.51,14789.51,14789.51,0.0,1183.16,0.0,150.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C033917,2025-12-30
127199,79401,P000944,3,7049.39,7049.39,21148.18,0.0,1691.85,0.0,200.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C059829,2025-12-30
127200,79401,P002997,1,14069.01,14069.01,14069.01,0.0,1125.52,0.0,200.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C059829,2025-12-30
127201,79401,P004130,2,5380.43,5380.43,10760.86,0.0,860.87,53.8,100.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C059829,2025-12-30
173966,108607,P003072,2,78.9,78.9,157.8,0.0,4.73,0.0,70.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C002524,2025-12-30
173867,108539,P001482,1,6985.29,6985.29,6985.29,0.0,558.82,0.0,150.0,2026-01-01,2026-01-03 00:00:00,Cancelled,0,,C040195,2025-12-30
173766,108477,P003636,4,3915.24,3915.24,15660.96,0.0,1566.1,0.0,30.0,2025-12-30,2026-01-01 00:00:00,Refunded,0,,C015247,2025-12-30
6957,4357,P004196,1,6994.45,6994.45,6994.45,0.0,559.56,34.97,200.0,2025-12-31,2026-01-02 00:00:00,Cancelled,0,,C009436,2025-12-30
462816,289012,P000419,2,1635.7,1635.7,3271.39,0.0,327.14,0.0,30.0,2025-12-30,2026-01-01 00:00:00,Cancelled,0,,C035328,2025-12-30
462817,289012,P001061,2,7645.04,7645.04,15290.09,0.0,1223.21,0.0,150.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C035328,2025-12-30
173765,108477,P004049,3,126.36,126.36,379.08,0.0,11.37,7.58,70.0,2026-01-01,2026-01-02 00:00:00,Completed,0,,C015247,2025-12-30
173764,108477,P000493,3,5438.23,5438.23,16314.68,0.0,1305.17,0.0,150.0,2025-12-31,2026-01-02 00:00:00,Cancelled,0,,C015247,2025-12-30
173763,108477,P002496,3,4346.88,4346.88,13040.65,0.0,1043.25,0.0,150.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C015247,2025-12-30
6956,4357,P004253,1,1505.84,1505.84,1505.84,0.0,150.58,7.53,30.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C009436,2025-12-30
173745,108465,P001729,1,2688.92,2688.92,2688.92,0.0,215.11,0.0,50.0,2026-01-01,2026-01-03 00:00:00,Cancelled,0,,C056281,2025-12-30
6935,4344,P004144,1,12050.33,12050.33,12050.33,0.0,964.03,60.25,200.0,2025-12-30,2025-12-31 00:00:00,Completed,0,,C037714,2025-12-30
173120,108064,P001738,2,155.81,155.81,311.63,0.0,9.35,0.0,70.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C049083,2025-12-30
173014,108003,P002141,1,3063.3,3063.3,3063.3,0.0,306.33,0.0,30.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C034283,2025-12-30
173013,108003,P004339,3,221.08,221.08,663.24,0.0,19.9,13.26,70.0,2026-01-01,2026-01-02 00:00:00,Completed,0,,C034283,2025-12-30
162510,101431,P000931,1,9295.0,9295.0,9295.0,0.0,743.6,0.0,150.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C020829,2025-12-30
172881,107918,P001266,3,5787.55,5787.55,17362.64,0.0,868.13,0.0,100.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C034809,2025-12-30
126423,78917,P004076,1,700.53,700.53,700.53,0.0,56.04,3.5,50.0,2025-12-31,2026-01-02 00:00:00,Cancelled,0,,C004093,2025-12-30
126422,78917,P002517,1,8934.91,8934.91,8934.91,0.0,714.79,0.0,150.0,2025-12-31,2026-01-01 00:00:00,Cancelled,0,,C004093,2025-12-30
161800,100974,P001900,2,13240.09,13240.09,26480.18,0.0,1324.01,0.0,100.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C057466,2025-12-30
462137,288561,P004298,1,378.26,378.26,378.26,0.0,45.39,1.89,20.0,2025-12-30,2025-12-31 00:00:00,Refunded,0,,C019791,2025-12-30
177790,111010,P001537,1,8928.96,8928.96,8928.96,0.0,714.32,0.0,150.0,2025-12-30,2026-01-01 00:00:00,Refunded,0,,C053845,2025-12-30
177789,111010,P001722,1,12088.26,12088.26,12088.26,0.0,967.06,0.0,200.0,2026-01-01,2026-01-02 00:00:00,Completed,0,,C053845,2025-12-30
177731,110975,P003851,2,1568.68,1568.68,3137.35,0.0,250.99,0.0,50.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C032216,2025-12-30
133243,83122,P004551,1,146.55,146.55,146.55,0.0,4.4,2.93,70.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C056831,2025-12-30
133212,83106,P004332,1,12281.62,12281.62,12281.62,0.0,614.08,61.41,100.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C056831,2025-12-30
177240,110674,P003037,3,21.81,21.81,65.44,0.0,1.96,0.0,50.0,2025-12-30,2026-01-01 00:00:00,Refunded,0,,C024709,2025-12-30
125769,78509,P003846,1,8606.51,8606.51,8606.51,0.0,688.52,0.0,150.0,2025-12-30,2025-12-31 00:00:00,Completed,0,,C035430,2025-12-30
133211,83106,P002043,3,11059.76,11059.76,33179.29,0.0,2654.34,0.0,200.0,2025-12-31,2026-01-02 00:00:00,Cancelled,0,,C056831,2025-12-30
176193,110007,P003386,3,21.82,21.82,65.47,0.0,1.96,0.0,30.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C044818,2025-12-30
176192,110007,P001016,1,16343.89,16343.89,16343.89,0.0,817.19,0.0,30.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C044818,2025-12-30
176191,110007,P001171,1,9486.22,9486.22,9486.22,0.0,758.9,0.0,200.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C044818,2025-12-30
176190,110007,P001199,1,12974.52,12974.52,12974.52,0.0,1037.96,0.0,200.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C044818,2025-12-30
162548,101451,P004022,1,2295.01,2295.01,2295.01,0.0,229.5,11.48,30.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C020829,2025-12-30
461847,288376,P004196,2,10951.74,10951.74,21903.49,0.0,1752.28,109.52,200.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C006265,2025-12-30
126032,78672,P002885,1,108.9,108.9,108.9,0.0,3.27,0.0,50.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C045759,2025-12-30
126033,78672,P000926,1,9089.5,9089.5,9089.5,0.0,727.16,0.0,200.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C045759,2025-12-30
175838,109784,P004397,3,168.81,168.81,506.42,0.0,15.19,2.53,70.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C030946,2025-12-30
175837,109784,P003954,2,11956.0,11956.0,23911.99,0.0,1912.96,119.56,200.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C030946,2025-12-30
161798,100973,P002973,1,1933.54,1933.54,1933.54,0.0,96.68,0.0,20.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C057891,2025-12-30
462047,288506,P002552,2,38641.38,38641.38,77282.77,0.0,3864.14,0.0,50.0,2026-01-01,2026-01-02 00:00:00,Completed,0,,C037275,2025-12-30
161799,100973,P002702,4,5787.29,5787.29,23149.17,0.0,1157.46,0.0,100.0,2025-12-30,2025-12-31 00:00:00,Completed,0,,C057891,2025-12-30
175644,109658,P003764,1,1136.22,1136.22,1136.22,0.0,136.35,0.0,20.0,2025-12-30,2025-12-31 00:00:00,Completed,0,,C009958,2025-12-30
175643,109658,P002770,1,6165.49,6165.49,6165.49,0.0,493.24,0.0,200.0,2026-01-01,2026-01-02 00:00:00,Cancelled,0,,C009958,2025-12-30
462134,288561,P001875,1,1368.71,1368.71,1368.71,0.0,109.5,0.0,70.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C019791,2025-12-30
462135,288561,P004061,1,250.04,250.04,250.04,0.0,7.5,5.0,30.0,2026-01-01,2026-01-03 00:00:00,Refunded,0,,C019791,2025-12-30
462136,288561,P001530,1,9342.76,9342.76,9342.76,0.0,747.42,0.0,200.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C019791,2025-12-30
126031,78672,P003578,1,394.8,394.8,394.8,0.0,47.38,0.0,20.0,2025-12-30,2026-01-01 00:00:00,Cancelled,0,,C045759,2025-12-30
196012,122410,P002707,1,15428.49,15428.49,15428.49,0.0,771.42,0.0,50.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C039277,2025-12-30
117843,73598,P002547,2,8431.83,8431.83,16863.65,0.0,1349.09,0.0,200.0,2025-12-31,2026-01-02 00:00:00,Refunded,0,,C001175,2025-12-30
196071,122444,P001066,1,2455.58,2455.58,2455.58,0.0,245.56,0.0,30.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C013615,2025-12-30
439301,274230,P001486,1,39.33,39.33,39.33,0.0,1.18,0.0,30.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C050328,2025-12-30
439302,274230,P000132,1,299.97,299.97,299.97,0.0,9.0,0.0,70.0,2025-12-31,2026-01-02 00:00:00,Cancelled,0,,C050328,2025-12-30
439303,274230,P004572,1,127.1,127.1,127.1,0.0,3.81,0.64,70.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C050328,2025-12-30
439346,274257,P000618,1,113.92,113.92,113.92,0.0,3.42,0.0,70.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C007739,2025-12-30
439357,274265,P002248,2,8135.23,8135.23,16270.46,0.0,1301.64,0.0,200.0,2025-12-16,2025-12-18 00:00:00,Cancelled,0,,C007739,2025-12-30
16729,10470,P004342,1,7715.98,7715.98,7715.98,0.0,617.28,38.58,150.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C055603,2025-12-30
213421,133379,P002504,3,5685.02,5685.02,17055.06,0.0,1364.4,0.0,150.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C002496,2025-12-30
213420,133379,P000546,2,5905.72,5905.72,11811.44,0.0,1181.14,0.0,30.0,2025-12-31,2026-01-01 00:00:00,Refunded,0,,C002496,2025-12-30
213419,133379,P000861,1,291.7,291.7,291.7,0.0,8.75,0.0,70.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C002496,2025-12-30
213413,133374,P000618,1,259.69,259.69,259.69,0.0,7.79,0.0,70.0,2026-01-01,2026-01-03 00:00:00,Refunded,0,,C015176,2025-12-30
439599,274422,P002241,2,6427.36,6427.36,12854.71,0.0,1028.38,0.0,150.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C041022,2025-12-30
150731,94033,P004635,2,1753.11,1753.11,3506.21,0.0,280.5,17.53,50.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C036218,2025-12-30
213412,133374,P000943,1,14346.52,14346.52,14346.52,0.0,1147.72,0.0,150.0,2026-01-01,2026-01-02 00:00:00,Refunded,0,,C015176,2025-12-30
16622,10405,P001046,1,1797.13,1797.13,1797.13,0.0,143.77,0.0,70.0,2025-12-30,2025-12-31 00:00:00,Completed,0,,C052065,2025-12-30
150732,94033,P004062,1,240.14,240.14,240.14,0.0,7.2,4.8,70.0,2025-12-30,2026-01-01 00:00:00,Cancelled,0,,C036218,2025-12-30
150857,94107,P002465,1,14916.46,14916.46,14916.46,0.0,1193.32,0.0,200.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C043109,2025-12-30
150875,94117,P001536,1,2217.82,2217.82,2217.82,0.0,177.43,0.0,150.0,2025-12-31,2026-01-02 00:00:00,Cancelled,0,,C019844,2025-12-30
137216,85625,P002699,1,11670.19,11670.19,11670.19,0.0,583.51,0.0,100.0,2025-12-30,2025-12-31 00:00:00,Completed,0,,C047635,2025-12-30
213371,133347,P003126,1,11353.83,11353.83,11353.83,0.0,908.31,0.0,200.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C021432,2025-12-30
109708,68538,P001115,1,41458.38,41458.38,41458.38,0.0,2072.92,0.0,50.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C003468,2025-12-30
213278,133289,P004625,1,13822.43,13822.43,13822.43,0.0,1105.79,69.11,200.0,2025-12-31,2026-01-01 00:00:00,Cancelled,0,,C007898,2025-12-30
475532,296913,P002661,2,15651.47,15651.47,31302.95,0.0,1565.15,0.0,100.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C013335,2025-12-30
213200,133240,P002744,2,11380.74,11380.74,22761.47,0.0,1820.92,0.0,150.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C040971,2025-12-30
213199,133240,P000629,1,2494.0,2494.0,2494.0,0.0,199.52,0.0,150.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C040971,2025-12-30
213084,133169,P003266,2,96.04,96.04,192.08,0.0,5.76,0.0,70.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C047627,2025-12-30
150730,94033,P001685,1,14796.8,14796.8,14796.8,0.0,1183.74,0.0,200.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C036218,2025-12-30
475531,296913,P001181,1,5978.31,5978.31,5978.31,0.0,478.26,0.0,200.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C013335,2025-12-30
150729,94033,P002807,1,4405.65,4405.65,4405.65,0.0,352.45,0.0,150.0,2026-01-01,2026-01-03 00:00:00,Refunded,0,,C036218,2025-12-30
16776,10499,P002685,2,3518.8,3518.8,7037.6,0.0,351.88,0.0,20.0,2026-01-01,2026-01-03 00:00:00,Refunded,0,,C020310,2025-12-30
109219,68233,P000005,1,5001.84,5001.84,5001.84,0.0,250.09,0.0,50.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C020894,2025-12-30
437990,273396,P004769,1,64.13,64.13,64.13,0.0,1.92,0.32,70.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C045723,2025-12-30
438033,273424,P003339,3,14507.57,14507.57,43522.7,0.0,3481.82,0.0,200.0,2025-12-30,2026-01-01 00:00:00,Cancelled,0,,C006020,2025-12-30
438034,273424,P000480,1,8218.29,8218.29,8218.29,0.0,657.46,0.0,200.0,2025-12-30,2026-01-01 00:00:00,Cancelled,0,,C006020,2025-12-30
150225,93704,P004857,1,1553.39,1553.39,1553.39,0.0,124.27,7.77,70.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C045997,2025-12-30
438194,273523,P003066,4,60.19,60.19,240.75,0.0,7.22,0.0,70.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C043339,2025-12-30
438252,273561,P000478,1,912.15,912.15,912.15,0.0,72.97,0.0,50.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C059764,2025-12-30
214344,133944,P001526,1,1142.5,1142.5,1142.5,0.0,91.4,0.0,70.0,2026-01-01,2026-01-03 00:00:00,Refunded,0,,C057781,2025-12-30
214343,133944,P004629,1,7388.09,7388.09,7388.09,0.0,591.05,36.94,150.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C057781,2025-12-30
214105,133800,P004633,1,13657.52,13657.52,13657.52,0.0,1092.6,68.29,200.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C032514,2025-12-30
214104,133800,P004780,1,73.93,73.93,73.93,0.0,2.22,1.48,30.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C032514,2025-12-30
109616,68485,P002695,1,6730.19,6730.19,6730.19,0.0,336.51,0.0,100.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C051422,2025-12-30
109617,68485,P004877,4,243.06,243.06,972.22,0.0,97.22,4.86,20.0,2026-01-01,2026-01-03 00:00:00,Cancelled,0,,C051422,2025-12-30
109618,68485,P000036,2,1846.93,1846.93,3693.86,0.0,369.39,0.0,30.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C051422,2025-12-30
214071,133782,P002271,1,235.43,235.43,235.43,0.0,7.06,0.0,70.0,2025-12-31,2026-01-02 00:00:00,Cancelled,0,,C024772,2025-12-30
109619,68485,P002036,1,170.93,170.93,170.93,0.0,5.13,0.0,70.0,2025-12-30,2026-01-01 00:00:00,Cancelled,0,,C051422,2025-12-30
213911,133679,P002735,1,6149.14,6149.14,6149.14,0.0,491.93,0.0,200.0,2025-12-15,2025-12-17 00:00:00,Refunded,0,,C018051,2025-12-30
439003,274036,P000480,1,8345.79,8345.79,8345.79,0.0,667.66,0.0,200.0,2025-12-31,2026-01-02 00:00:00,Cancelled,0,,C017773,2025-12-30
439004,274036,P001181,1,14784.47,14784.47,14784.47,0.0,1182.76,0.0,200.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C017773,2025-12-30
439005,274036,P002696,1,10554.51,10554.51,10554.51,0.0,527.73,0.0,100.0,2026-01-01,2026-01-02 00:00:00,Completed,0,,C017773,2025-12-30
439006,274036,P000020,1,4079.17,4079.17,4079.17,0.0,203.96,0.0,50.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C017773,2025-12-30
213844,133641,P004554,1,213.19,213.19,213.19,0.0,6.4,4.26,70.0,2025-12-30,2025-12-31 00:00:00,Completed,0,,C018051,2025-12-30
213843,133641,P003586,3,104.13,104.13,312.39,0.0,37.49,0.0,20.0,2025-12-30,2025-12-31 00:00:00,Cancelled,0,,C018051,2025-12-30
213842,133641,P002421,1,46.35,46.35,46.35,0.0,1.39,0.0,70.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C018051,2025-12-30
213797,133616,P001188,2,7466.66,7466.66,14933.32,0.0,1194.67,0.0,150.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C034374,2025-12-30
150728,94032,P004341,1,59.17,59.17,59.17,0.0,1.78,0.3,70.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C008336,2025-12-30
109963,68704,P002799,1,13931.9,13931.9,13931.9,0.0,696.6,0.0,100.0,2026-01-01,2026-01-03 00:00:00,Completed,0,,C029337,2025-12-30
16452,10301,P004061,3,250.65,250.65,751.96,0.0,22.56,15.04,30.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C032946,2025-12-30
16416,10279,P001864,1,9377.2,9377.2,9377.2,0.0,750.18,0.0,200.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C042851,2025-12-30
210252,131389,P002808,3,4196.44,4196.44,12589.31,0.0,1007.15,0.0,150.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C023522,2025-12-30
210251,131389,P000928,1,3695.88,3695.88,3695.88,0.0,295.67,0.0,150.0,2025-12-30,2026-01-01 00:00:00,Completed,0,,C023522,2025-12-30
210206,131362,P001704,2,5900.57,5900.57,11801.13,0.0,944.09,0.0,150.0,2025-12-31,2026-01-02 00:00:00,Cancelled,0,,C047589,2025-12-30
441280,275467,P003023,1,3585.05,3585.05,3585.05,0.0,286.8,0.0,100.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C015434,2025-12-30
441385,275526,P000788,1,197.69,197.69,197.69,0.0,5.93,0.0,70.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C021842,2025-12-30
441386,275526,P003133,1,10292.12,10292.12,10292.12,0.0,823.37,0.0,200.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C021842,2025-12-30
441387,275526,P001333,1,7380.5,7380.5,7380.5,0.0,590.44,0.0,200.0,2025-12-31,2026-01-02 00:00:00,Completed,0,,C021842,2025-12-30
